KODE,NAMA_PRODUK,UNIT,TANGGAL,NO_TRANSAKSI,QTY_MSK,NILAI_MSK,KATEGORI,QTY_TOTAL,NILAI_TOTAL
E0000004,ENERVONCE (30),BTL,2021-01-13,1.6-210113.0840-008,3.0,31704.76,MASUK,3.0,31704.76
E0000004,ENERVONCE (30),BTL,2021-01-18,1.11-210118.1809-008,3.0,32353.8,MASUK,3.0,32353.8
E0000004,ENERVONCE (30),BTL,2021-02-08,1.6-210208.2034-004,3.0,34422.06,MASUK,3.0,34422.06
E0000004,ENERVONCE (30),BTL,2021-03-08,1.13-210308.2012-003,3.0,34421.39,MASUK,3.0,34421.39
E0000004,ENERVONCE (30),BTL,2021-04-19,1.11-210419.1508-004,3.0,32355.6,MASUK,3.0,32355.6
E0000004,ENERVONCE (30),BTL,2021-04-22,1.12-210422.0852-001,3.0,34422.98,MASUK,3.0,34422.98
E0000004,ENERVONCE (30),BTL,2021-05-24,1.13-210524.1258-004,2.0,32352.17,MASUK,2.0,32352.17
E0000004,ENERVONCE (30),BTL,2021-06-22,1.9-210622.1423-001,2.0,34423.07,MASUK,2.0,34423.07
E0000004,ENERVONCE (30),BTL,2021-06-28,1.9-210628.0921-002,2.0,32352.44,MASUK,2.0,32352.44
E0000004,ENERVONCE (30),BTL,2021-06-30,1.11-210630.1340-011,3.0,32351.0,MASUK,3.0,32351.0
E0000004,ENERVONCE (30),BTL,2021-07-06,1.13-210706.0849-002,3.0,34421.67,MASUK,3.0,34421.67
E0000004,ENERVONCE (30),BTL,2021-07-28,1.13-210728.1735-002,6.0,31704.85,MASUK,6.0,31704.85
E0000004,ENERVONCE (30),BTL,2021-11-29,1.9-211129.1354-006,2.0,32352.11,MASUK,2.0,32352.11
E0000004,ENERVONCE (30),BTL,2021-12-27,1.13-211227.1712-010,2.0,32352.79,MASUK,2.0,32352.79
E0000005,ENKASARI,BTL,2021-01-18,1.11-210118.1742-004,2.0,18760.49,MASUK,2.0,18760.49
E0000005,ENKASARI,BTL,2021-04-27,1.9-210427.0823-001,3.0,18755.5,MASUK,3.0,18755.5
E0000005,ENKASARI,BTL,2021-06-08,1.9-210608.1158-001,2.0,18759.68,MASUK,2.0,18759.68
E0000005,ENKASARI,BTL,2021-07-27,1.11-210727.1443-005,2.0,18757.54,MASUK,2.0,18757.54
E0000005,ENKASARI,BTL,2021-08-02,1.11-210802.2030-004,2.0,18754.68,MASUK,2.0,18754.68
E0000005,ENKASARI,BTL,2021-09-06,1.13-210906.1813-001,2.0,18757.57,MASUK,2.0,18757.57
E0000005,ENKASARI,BTL,2021-09-20,1.11-210920.1842-006,3.0,18754.86,MASUK,3.0,18754.86
E0000005,ENKASARI,BTL,2021-10-04,1.13-211004.1821-001,2.0,18760.68,MASUK,2.0,18760.68
E0000006,ENTRASOL GOLD CKLT 185G,BOX,2021-10-06,1.11-211006.1228-001,1.0,31642.09,MASUK,1.0,31642.09
E0000006,ENTRASOL GOLD CKLT 185G,BOX,2021-12-29,1.13-211229.1224-001,1.0,31641.9,MASUK,1.0,31641.9
E0000007,ENTRASOL GOLD VNLA 185G,BOX,2021-04-19,1.13-210419.1946-001,2.0,31642.37,MASUK,2.0,31642.37
E0000007,ENTRASOL GOLD VNLA 185G,BOX,2021-08-07,1.11-210807.1250-002,2.0,31641.99,MASUK,2.0,31641.99
E0000007,ENTRASOL GOLD VNLA 185G,BOX,2021-10-06,1.11-211006.1228-001,1.0,31642.09,MASUK,1.0,31642.09
E0000007,ENTRASOL GOLD VNLA 185G,BOX,2021-12-29,1.13-211229.1224-001,1.0,31641.9,MASUK,1.0,31641.9
E000001,ERLAMOL F TAB,STRIP,2021-01-11,1.11-210111.0023-001,12.0,1769.24,MASUK,12.0,1769.24
E000001,ERLAMOL F TAB,STRIP,2021-01-15,1.13-210115.0442-003,12.0,1769.24,MASUK,12.0,1769.24
E000001,ERLAMOL F TAB,STRIP,2021-07-14,1.13-210714.1447-002,10.0,3000.0,MASUK,10.0,3000.0
E000001,ERLAMOL F TAB,STRIP,2021-07-22,1.13-210722.0831-002,60.0,2664.79,MASUK,60.0,2664.79
E000001,ERLAMOL F TAB,STRIP,2021-08-26,1.11-210826.1104-001,12.0,1833.33,MASUK,12.0,1833.33
E000001,ERLAMOL F TAB,STRIP,2021-10-06,1.11-211006.1228-001,18.0,1833.43,MASUK,18.0,1833.43
E000001,ERLAMOL F TAB,STRIP,2021-11-17,1.11-211117.1239-004,18.0,1833.36,MASUK,18.0,1833.36
E0000011,ENTROSTOP TAB,STRIP,2021-02-10,1.6-210210.1837-001,8.0,6105.15,MASUK,8.0,6105.15
E0000011,ENTROSTOP TAB,STRIP,2021-03-29,1.13-210329.1409-002,24.0,6578.07,MASUK,24.0,6578.07
E0000011,ENTROSTOP TAB,STRIP,2021-05-29,1.11-210529.1833-007,8.0,6375.35,MASUK,8.0,6375.35
E0000011,ENTROSTOP TAB,STRIP,2021-05-31,1.11-210531.1351-003,12.0,6577.51,MASUK,12.0,6577.51
E0000011,ENTROSTOP TAB,STRIP,2021-07-10,1.11-210710.1517-001,12.0,6375.17,MASUK,12.0,6375.17
E0000011,ENTROSTOP TAB,STRIP,2021-08-12,1.11-210812.1241-004,16.0,6375.1,MASUK,16.0,6375.1
E0000011,ENTROSTOP TAB,STRIP,2021-08-26,1.11-210826.1104-001,16.0,6375.05,MASUK,16.0,6375.05
E0000011,ENTROSTOP TAB,STRIP,2021-10-04,1.12-211004.1317-010,24.0,6577.52,MASUK,24.0,6577.52
E0000011,ENTROSTOP TAB,STRIP,2021-11-01,1.11-211101.1332-003,12.0,6577.5,MASUK,12.0,6577.5
E0000011,ENTROSTOP TAB,STRIP,2021-12-29,1.13-211229.1231-002,16.0,6375.13,MASUK,16.0,6375.13
E0000013,EPEXOL SYR 120ML,BTL,2021-01-13,1.6-210113.0437-006,2.0,16093.2,MASUK,2.0,16093.2
E0000013,EPEXOL SYR 120ML,BTL,2021-01-27,1.11-210127.0356-002,3.0,12874.45,MASUK,3.0,12874.45
E0000013,EPEXOL SYR 120ML,BTL,2021-02-03,1.13-210203.1935-003,4.0,8797.85,MASUK,4.0,8797.85
E0000013,EPEXOL SYR 120ML,BTL,2021-02-10,1.9-210210.1310-005,2.0,12876.42,MASUK,2.0,12876.42
E0000013,EPEXOL SYR 120ML,BTL,2021-02-10,1.6-210210.1915-003,2.0,16093.27,MASUK,2.0,16093.27
E0000013,EPEXOL SYR 120ML,BTL,2021-02-24,1.13-210224.1913-002,2.0,16093.89,MASUK,2.0,16093.89
E0000013,EPEXOL SYR 120ML,BTL,2021-03-10,1.11-210310.1223-005,4.0,12875.55,MASUK,4.0,12875.55
E0000013,EPEXOL SYR 120ML,BTL,2021-03-10,1.11-210310.1223-005,3.0,8798.59,MASUK,3.0,8798.59
E0000013,EPEXOL SYR 120ML,BTL,2021-03-24,1.12-210324.1248-005,3.0,16093.64,MASUK,3.0,16093.64
E0000013,EPEXOL SYR 120ML,BTL,2021-03-24,1.11-210324.1210-003,3.0,12875.56,MASUK,3.0,12875.56
E0000013,EPEXOL SYR 120ML,BTL,2021-03-24,1.11-210324.1210-003,3.0,8798.59,MASUK,3.0,8798.59
E0000013,EPEXOL SYR 120ML,BTL,2021-03-31,1.11-210331.1511-004,3.0,8989.8,MASUK,3.0,8989.8
E0000013,EPEXOL SYR 120ML,BTL,2021-04-07,1.11-210407.1300-002,3.0,12876.5,MASUK,3.0,12876.5
E0000013,EPEXOL SYR 120ML,BTL,2021-04-07,1.12-210407.1730-001,3.0,16094.95,MASUK,3.0,16094.95
E0000013,EPEXOL SYR 120ML,BTL,2021-04-14,1.12-210414.1408-001,4.0,8988.24,MASUK,4.0,8988.24
E0000013,EPEXOL SYR 120ML,BTL,2021-04-21,1.13-210421.1715-002,2.0,16094.2,MASUK,2.0,16094.2
E0000013,EPEXOL SYR 120ML,BTL,2021-04-28,1.11-210428.1918-001,2.0,16093.23,MASUK,2.0,16093.23
E0000013,EPEXOL SYR 120ML,BTL,2021-05-05,1.13-210505.1754-004,3.0,12874.71,MASUK,3.0,12874.71
E0000013,EPEXOL SYR 120ML,BTL,2021-05-19,1.13-210519.2004-005,2.0,16093.35,MASUK,2.0,16093.35
E0000013,EPEXOL SYR 120ML,BTL,2021-05-19,1.12-210519.1348-007,3.0,8798.58,MASUK,3.0,8798.58
E0000013,EPEXOL SYR 120ML,BTL,2021-05-19,1.13-210519.2004-005,3.0,8987.2,MASUK,3.0,8987.2
E0000013,EPEXOL SYR 120ML,BTL,2021-06-02,1.11-210602.1723-010,2.0,16094.61,MASUK,2.0,16094.61
E0000013,EPEXOL SYR 120ML,BTL,2021-06-10,1.9-210610.1524-005,2.0,19031.5,MASUK,2.0,19031.5
E0000013,EPEXOL SYR 120ML,BTL,2021-06-17,1.13-210617.1715-005,1.0,19031.7,MASUK,1.0,19031.7
E0000013,EPEXOL SYR 120ML,BTL,2021-06-21,1.13-210621.0839-002,3.0,7668.47,MASUK,3.0,7668.47
E0000013,EPEXOL SYR 120ML,BTL,2021-06-25,1.11-210625.1349-004,3.0,12876.94,MASUK,3.0,12876.94
E0000013,EPEXOL SYR 120ML,BTL,2021-06-30,1.11-210630.1318-006,3.0,12875.02,MASUK,3.0,12875.02
E0000013,EPEXOL SYR 120ML,BTL,2021-07-06,1.11-210706.1637-003,3.0,8041.29,MASUK,3.0,8041.29
E0000013,EPEXOL SYR 120ML,BTL,2021-07-07,1.11-210707.1536-010,3.0,8798.46,MASUK,3.0,8798.46
E0000013,EPEXOL SYR 120ML,BTL,2021-07-21,1.11-210721.2007-007,3.0,12876.29,MASUK,3.0,12876.29
E0000013,EPEXOL SYR 120ML,BTL,2021-07-22,1.13-210722.0839-003,2.0,16094.17,MASUK,2.0,16094.17
E0000013,EPEXOL SYR 120ML,BTL,2021-07-22,1.13-210722.0839-003,3.0,9318.77,MASUK,3.0,9318.77
E0000013,EPEXOL SYR 120ML,BTL,2021-07-23,1.12-210723.1939-002,3.0,19032.09,MASUK,3.0,19032.09
E0000013,EPEXOL SYR 120ML,BTL,2021-07-29,1.11-210729.1842-013,3.0,19033.0,MASUK,3.0,19033.0
E0000013,EPEXOL SYR 120ML,BTL,2021-08-04,1.11-210804.1457-001,3.0,12875.97,MASUK,3.0,12875.97
E0000013,EPEXOL SYR 120ML,BTL,2021-08-04,1.11-210804.1457-001,3.0,8798.88,MASUK,3.0,8798.88
E0000013,EPEXOL SYR 120ML,BTL,2021-08-10,1.11-210810.1331-006,3.0,16093.36,MASUK,3.0,16093.36
E0000013,EPEXOL SYR 120ML,BTL,2021-08-18,1.11-210818.1740-007,3.0,8988.03,MASUK,3.0,8988.03
E0000013,EPEXOL SYR 120ML,BTL,2021-08-20,1.12-210820.1814-004,1.0,19037.2,MASUK,1.0,19037.2
E0000013,EPEXOL SYR 120ML,BTL,2021-08-26,1.9-210826.1258-008,2.0,19030.62,MASUK,2.0,19030.62
E0000013,EPEXOL SYR 120ML,BTL,2021-08-30,1.11-210830.1337-002,3.0,8041.29,MASUK,3.0,8041.29
E0000013,EPEXOL SYR 120ML,BTL,2021-09-06,1.11-210906.1225-005,3.0,8041.36,MASUK,3.0,8041.36
E0000013,EPEXOL SYR 120ML,BTL,2021-09-09,1.13-210909.1214-001,3.0,16093.21,MASUK,3.0,16093.21
E0000013,EPEXOL SYR 120ML,BTL,2021-09-15,1.11-210915.1524-002,2.0,16093.47,MASUK,2.0,16093.47
E0000013,EPEXOL SYR 120ML,BTL,2021-09-23,1.9-210923.0858-003,3.0,12875.18,MASUK,3.0,12875.18
E0000013,EPEXOL SYR 120ML,BTL,2021-10-06,1.13-211006.1850-003,3.0,8987.61,MASUK,3.0,8987.61
E0000013,EPEXOL SYR 120ML,BTL,2021-10-13,1.11-211013.1559-004,3.0,12875.01,MASUK,3.0,12875.01
E0000013,EPEXOL SYR 120ML,BTL,2021-10-19,1.11-211019.1244-002,2.0,16094.38,MASUK,2.0,16094.38
E0000013,EPEXOL SYR 120ML,BTL,2021-10-25,1.13-211025.1347-003,3.0,8041.48,MASUK,3.0,8041.48
E0000013,EPEXOL SYR 120ML,BTL,2021-10-28,1.9-211028.1804-005,2.0,19031.47,MASUK,2.0,19031.47
E0000013,EPEXOL SYR 120ML,BTL,2021-11-03,1.11-211103.1427-007,3.0,16094.88,MASUK,3.0,16094.88
E0000013,EPEXOL SYR 120ML,BTL,2021-11-10,1.11-211110.1622-002,3.0,8987.97,MASUK,3.0,8987.97
E0000013,EPEXOL SYR 120ML,BTL,2021-11-18,1.11-211118.1543-010,2.0,19031.79,MASUK,2.0,19031.79
E0000013,EPEXOL SYR 120ML,BTL,2021-11-22,1.11-211122.1258-004,3.0,12705.88,MASUK,3.0,12705.88
E0000013,EPEXOL SYR 120ML,BTL,2021-11-24,1.11-211124.1059-001,3.0,16093.43,MASUK,3.0,16093.43
E0000013,EPEXOL SYR 120ML,BTL,2021-11-29,1.9-211129.1435-009,3.0,8042.03,MASUK,3.0,8042.03
E0000013,EPEXOL SYR 120ML,BTL,2021-12-13,1.11-211213.1257-002,3.0,12706.52,MASUK,3.0,12706.52
E0000013,EPEXOL SYR 120ML,BTL,2021-12-15,1.12-211215.1720-004,2.0,16095.21,MASUK,2.0,16095.21
E0000013,EPEXOL SYR 120ML,BTL,2021-12-16,1.13-211216.1824-005,2.0,19030.0,MASUK,2.0,19030.0
E0000013,EPEXOL SYR 120ML,BTL,2021-12-22,1.11-211222.1929-006,3.0,16095.83,MASUK,3.0,16095.83
E0000013,EPEXOL SYR 120ML,BTL,2021-12-29,1.13-211229.1332-006,6.0,16093.61,MASUK,6.0,16093.61
E0000013,EPEXOL SYR 120ML,BTL,2021-12-29,1.13-211229.1332-006,3.0,8987.34,MASUK,3.0,8987.34
E0000017,ESTER C (30),BTL,2021-01-22,1.9-210122.0247-003,2.0,41643.53,MASUK,2.0,41643.53
E0000017,ESTER C (30),BTL,2021-03-30,1.11-210330.1632-001,3.0,41636.92,MASUK,3.0,41636.92
E0000017,ESTER C (30),BTL,2021-04-23,1.13-210423.1931-003,3.0,41641.63,MASUK,3.0,41641.63
E0000017,ESTER C (30),BTL,2021-06-04,1.11-210604.1752-002,3.0,41636.67,MASUK,3.0,41636.67
E0000017,ESTER C (30),BTL,2021-08-05,1.11-210805.1839-005,3.0,41636.8,MASUK,3.0,41636.8
E0000017,ESTER C (30),BTL,2021-09-06,1.11-210906.1215-002,3.0,43662.2,MASUK,3.0,43662.2
E0000017,ESTER C (30),BTL,2021-10-07,1.11-211007.1420-005,3.0,41649.95,MASUK,3.0,41649.95
E0000017,ESTER C (30),BTL,2021-10-28,1.9-211028.1608-002,2.0,41643.66,MASUK,2.0,41643.66
E0000017,ESTER C (30),BTL,2021-11-25,1.12-211125.1437-004,2.0,41650.0,MASUK,2.0,41650.0
E0000017,ESTER C (30),BTL,2021-12-09,1.11-211209.1707-008,3.0,41647.18,MASUK,3.0,41647.18
E0000018,EVER E (12),STRIP,2021-01-22,1.9-210122.0247-003,6.0,13392.0,MASUK,6.0,13392.0
E0000018,EVER E (12),STRIP,2021-02-19,1.11-210219.2006-005,12.0,12720.37,MASUK,12.0,12720.37
E0000018,EVER E (12),STRIP,2021-04-06,1.11-210406.1338-006,8.0,13389.56,MASUK,8.0,13389.56
E0000018,EVER E (12),STRIP,2021-05-22,1.13-210522.2002-002,4.0,11929.92,MASUK,4.0,11929.92
E0000018,EVER E (12),STRIP,2021-06-04,1.11-210604.1752-002,6.0,13389.79,MASUK,6.0,13389.79
E0000018,EVER E (12),STRIP,2021-06-05,1.11-210605.1452-002,6.0,13255.37,MASUK,6.0,13255.37
E0000018,EVER E (12),STRIP,2021-07-02,1.13-210702.1029-001,6.0,13389.69,MASUK,6.0,13389.69
E0000018,EVER E (12),STRIP,2021-07-03,1.13-210703.1645-001,6.0,13255.51,MASUK,6.0,13255.51
E0000018,EVER E (12),STRIP,2021-08-05,1.11-210805.1839-005,26.0,13389.83,MASUK,26.0,13389.83
E0000020,ENERVON C (4'),STRIP,2021-02-08,1.6-210208.2034-004,25.0,4674.68,MASUK,25.0,4674.68
E0000020,ENERVON C (4'),STRIP,2021-03-15,1.9-210315.1955-002,25.0,4674.56,MASUK,25.0,4674.56
E0000020,ENERVON C (4'),STRIP,2021-03-17,1.11-210317.1454-001,25.0,4349.63,MASUK,25.0,4349.63
E0000020,ENERVON C (4'),STRIP,2021-05-24,1.12-210524.1916-006,25.0,4674.75,MASUK,25.0,4674.75
E0000020,ENERVON C (4'),STRIP,2021-06-14,1.11-210614.1822-002,25.0,4674.6,MASUK,25.0,4674.6
E0000020,ENERVON C (4'),STRIP,2021-09-22,1.11-210922.2059-001,50.0,4305.81,MASUK,50.0,4305.81
E0000020,ENERVON C (4'),STRIP,2021-11-05,1.11-211105.2006-001,25.0,4394.5,MASUK,25.0,4394.5
E0000021,ERLAMICETIN TT,BTL,2021-01-27,1.11-210127.0356-002,3.0,7464.63,MASUK,3.0,7464.63
E0000021,ERLAMICETIN TT,BTL,2021-02-10,1.6-210210.1908-002,3.0,8151.21,MASUK,3.0,8151.21
E0000021,ERLAMICETIN TT,BTL,2021-02-10,1.9-210210.1310-005,4.0,7465.77,MASUK,4.0,7465.77
E0000021,ERLAMICETIN TT,BTL,2021-02-24,1.13-210224.1913-002,3.0,8151.45,MASUK,3.0,8151.45
E0000021,ERLAMICETIN TT,BTL,2021-04-13,1.12-210413.1150-002,3.0,7293.5,MASUK,3.0,7293.5
E0000021,ERLAMICETIN TT,BTL,2021-04-14,1.12-210414.1408-001,3.0,8152.13,MASUK,3.0,8152.13
E0000021,ERLAMICETIN TT,BTL,2021-04-21,1.13-210421.1715-002,2.0,8151.61,MASUK,2.0,8151.61
E0000021,ERLAMICETIN TT,BTL,2021-05-05,1.13-210505.1754-004,3.0,7464.78,MASUK,3.0,7464.78
E0000021,ERLAMICETIN TT,BTL,2021-06-02,1.11-210602.1723-010,3.0,8151.81,MASUK,3.0,8151.81
E0000021,ERLAMICETIN TT,BTL,2021-06-16,1.9-210616.1701-008,3.0,8151.61,MASUK,3.0,8151.61
E0000021,ERLAMICETIN TT,BTL,2021-06-30,1.11-210630.2028-015,3.0,8987.7,MASUK,3.0,8987.7
E0000021,ERLAMICETIN TT,BTL,2021-07-27,1.13-210727.1602-003,3.0,7293.53,MASUK,3.0,7293.53
E0000021,ERLAMICETIN TT,BTL,2021-07-28,1.11-210728.1541-005,3.0,8987.09,MASUK,3.0,8987.09
E0000021,ERLAMICETIN TT,BTL,2021-08-10,1.11-210810.1331-006,3.0,8987.2,MASUK,3.0,8987.2
E0000021,ERLAMICETIN TT,BTL,2021-08-18,1.11-210818.1740-007,3.0,8988.03,MASUK,3.0,8988.03
E0000021,ERLAMICETIN TT,BTL,2021-09-29,1.11-210929.1711-001,3.0,8987.29,MASUK,3.0,8987.29
E0000021,ERLAMICETIN TT,BTL,2021-10-13,1.11-211013.1319-001,3.0,8987.39,MASUK,3.0,8987.39
E0000021,ERLAMICETIN TT,BTL,2021-10-21,1.12-211021.1713-002,3.0,8230.91,MASUK,3.0,8230.91
E0000021,ERLAMICETIN TT,BTL,2021-11-24,1.11-211124.1059-001,3.0,8987.24,MASUK,3.0,8987.24
E0000021,ERLAMICETIN TT,BTL,2021-12-29,1.13-211229.1332-006,3.0,8987.34,MASUK,3.0,8987.34
E0000023,ESTER C 4'S,STRIP,2021-03-30,1.11-210330.1632-001,24.0,5717.51,MASUK,24.0,5717.51
E0000023,ESTER C 4'S,STRIP,2021-08-05,1.11-210805.1839-005,24.0,5717.5,MASUK,24.0,5717.5
E0000023,ESTER C 4'S,STRIP,2021-10-07,1.11-211007.1420-005,12.0,5777.07,MASUK,12.0,5777.07
E0000023,ESTER C 4'S,STRIP,2021-10-28,1.9-211028.1608-002,12.0,5776.2,MASUK,12.0,5776.2
E0000023,ESTER C 4'S,STRIP,2021-12-09,1.11-211209.1707-008,12.0,5776.69,MASUK,12.0,5776.69
E0000027,EASY TOUCH GCU,PCS,2021-01-30,1.13-210130.1849-004,1.0,200000.0,MASUK,1.0,200000.0
E0000027,EASY TOUCH GCU,PCS,2021-04-24,1.11-210424.1458-002,1.0,210000.0,MASUK,1.0,210000.0
E0000028,EVER E 30'S,BTL,2021-02-19,1.11-210219.2006-005,3.0,62467.87,MASUK,3.0,62467.87
E0000028,EVER E 30'S,BTL,2021-03-30,1.11-210330.1632-001,2.0,62467.92,MASUK,2.0,62467.92
E0000028,EVER E 30'S,BTL,2021-04-06,1.11-210406.1338-006,2.0,62466.48,MASUK,2.0,62466.48
E0000028,EVER E 30'S,BTL,2021-05-22,1.13-210522.2002-002,2.0,55669.66,MASUK,2.0,55669.66
E0000028,EVER E 30'S,BTL,2021-06-04,1.11-210604.1752-002,2.0,62467.54,MASUK,2.0,62467.54
E0000028,EVER E 30'S,BTL,2021-06-05,1.11-210605.1452-002,2.0,61854.72,MASUK,2.0,61854.72
E0000028,EVER E 30'S,BTL,2021-06-26,1.13-210626.1124-004,2.0,61856.59,MASUK,2.0,61856.59
E0000028,EVER E 30'S,BTL,2021-07-06,1.13-210706.0849-002,1.0,69275.64,MASUK,1.0,69275.64
E0000028,EVER E 30'S,BTL,2021-07-08,1.9-210708.1809-001,3.0,59900.0,MASUK,3.0,59900.0
E0000028,EVER E 30'S,BTL,2021-07-14,1.13-210714.1414-001,3.0,61853.5,MASUK,3.0,61853.5
E0000028,EVER E 30'S,BTL,2021-07-22,1.11-210722.1942-002,2.0,59900.0,MASUK,2.0,59900.0
E0000028,EVER E 30'S,BTL,2021-08-05,1.11-210805.1839-005,3.0,62467.74,MASUK,3.0,62467.74
E0000030,EYEFRESH MD,STRIP,2021-03-17,1.11-210317.1437-001,2.0,25439.53,MASUK,2.0,25439.53
E0000030,EYEFRESH MD,STRIP,2021-03-31,1.11-210331.1511-004,2.0,25445.42,MASUK,2.0,25445.42
E0000030,EYEFRESH MD,STRIP,2021-06-02,1.11-210602.1723-010,2.0,25440.04,MASUK,2.0,25440.04
E0000030,EYEFRESH MD,STRIP,2021-07-07,1.11-210707.1547-011,2.0,25439.69,MASUK,2.0,25439.69
E0000030,EYEFRESH MD,STRIP,2021-07-22,1.11-210722.1821-001,2.0,24165.97,MASUK,2.0,24165.97
E0000030,EYEFRESH MD,STRIP,2021-09-09,1.13-210909.1214-001,1.0,25437.83,MASUK,1.0,25437.83
E0000030,EYEFRESH MD,STRIP,2021-10-06,1.13-211006.1850-003,2.0,25439.22,MASUK,2.0,25439.22
E0000030,EYEFRESH MD,STRIP,2021-11-03,1.11-211103.1427-007,2.0,25440.47,MASUK,2.0,25440.47
E0000030,EYEFRESH MD,STRIP,2021-11-10,1.11-211110.1622-002,2.0,25440.25,MASUK,2.0,25440.25
E0000030,EYEFRESH MD,STRIP,2021-11-24,1.11-211124.1059-001,1.0,25438.18,MASUK,1.0,25438.18
E0000030,EYEFRESH MD,STRIP,2021-12-22,1.11-211222.1929-006,2.0,25441.97,MASUK,2.0,25441.97
E0000032,ELKANA TAB,STRIP,2021-01-28,1.13-210128.0011-001,10.0,9241.37,MASUK,10.0,9241.37
E0000032,ELKANA TAB,STRIP,2021-02-24,1.9-210224.1709-003,10.0,9241.0,MASUK,10.0,9241.0
E0000032,ELKANA TAB,STRIP,2021-05-06,1.13-210506.1957-006,10.0,9240.38,MASUK,10.0,9240.38
E0000032,ELKANA TAB,STRIP,2021-07-01,1.12-210701.2003-005,10.0,9241.03,MASUK,10.0,9241.03
E0000032,ELKANA TAB,STRIP,2021-08-26,1.9-210826.1258-008,10.0,9240.3,MASUK,10.0,9240.3
E0000032,ELKANA TAB,STRIP,2021-11-02,1.11-211102.1510-004,10.0,9240.87,MASUK,10.0,9240.87
E0000032,ELKANA TAB,STRIP,2021-12-09,1.11-211209.1433-004,10.0,9240.11,MASUK,10.0,9240.11
E0000033,EPEXOL DROP,BTL,2021-03-10,1.12-210310.1949-006,1.0,41363.07,MASUK,1.0,41363.07
E0000033,EPEXOL DROP,BTL,2021-04-08,1.12-210408.1603-007,2.0,41364.39,MASUK,2.0,41364.39
E0000033,EPEXOL DROP,BTL,2021-08-05,1.11-210805.1945-010,2.0,41361.0,MASUK,2.0,41361.0
E0000034,ELKANA SYR,BTL,2021-02-24,1.9-210224.1709-003,2.0,25412.75,MASUK,2.0,25412.75
E0000034,ELKANA SYR,BTL,2021-03-10,1.12-210310.1949-006,2.0,25411.88,MASUK,2.0,25411.88
E0000034,ELKANA SYR,BTL,2021-06-25,1.11-210625.1420-010,2.0,25413.77,MASUK,2.0,25413.77
E0000034,ELKANA SYR,BTL,2021-08-05,1.11-210805.1945-010,2.0,25410.62,MASUK,2.0,25410.62
E0000034,ELKANA SYR,BTL,2021-08-26,1.9-210826.1258-008,1.0,25410.83,MASUK,1.0,25410.83
E0000034,ELKANA SYR,BTL,2021-09-23,1.11-210923.1541-004,1.0,25414.19,MASUK,1.0,25414.19
E0000034,ELKANA SYR,BTL,2021-10-28,1.9-211028.1804-005,2.0,25411.96,MASUK,2.0,25411.96
E0000035,ELKANA CL EMULSI,BTL,2021-01-08,1.11-210108.1219-002,1.0,56280.77,MASUK,1.0,56280.77
E0000035,ELKANA CL EMULSI,BTL,2021-07-29,1.11-210729.1842-013,1.0,56273.86,MASUK,1.0,56273.86
E0000035,ELKANA CL EMULSI,BTL,2021-11-02,1.11-211102.1510-004,1.0,56270.31,MASUK,1.0,56270.31
E0000035,ELKANA CL EMULSI,BTL,2021-11-11,1.9-211111.1512-003,1.0,56268.66,MASUK,1.0,56268.66
E0000037,EPEXOL TAB,STRIP,2021-03-10,1.12-210310.1949-006,10.0,9130.68,MASUK,10.0,9130.68
E0000037,EPEXOL TAB,STRIP,2021-04-08,1.12-210408.1603-007,10.0,9130.97,MASUK,10.0,9130.97
E0000037,EPEXOL TAB,STRIP,2021-06-10,1.9-210610.1524-005,10.0,9130.72,MASUK,10.0,9130.72
E0000037,EPEXOL TAB,STRIP,2021-07-15,1.13-210715.2030-004,10.0,9130.18,MASUK,10.0,9130.18
E0000037,EPEXOL TAB,STRIP,2021-08-13,1.11-210813.1851-002,20.0,9130.0,MASUK,20.0,9130.0
E0000037,EPEXOL TAB,STRIP,2021-09-02,1.12-210902.1430-003,10.0,9130.42,MASUK,10.0,9130.42
E0000037,EPEXOL TAB,STRIP,2021-10-01,1.12-211001.1049-004,10.0,9130.0,MASUK,10.0,9130.0
E0000037,EPEXOL TAB,STRIP,2021-12-09,1.11-211209.1433-004,10.0,9130.11,MASUK,10.0,9130.11
E0000039,EMPENG S050,PCS,2021-09-11,1.11-210911.1901-004,2.0,19013.93,MASUK,2.0,19013.93
E0000039,EMPENG S050,PCS,2021-09-11,1.11-210911.1901-004,2.0,19013.93,MASUK,2.0,19013.93
E0000039,EMPENG S050,PCS,2021-09-11,1.11-210911.1901-004,2.0,19013.93,MASUK,2.0,19013.93
E0000040,EVER E,STRIP,2021-08-05,1.11-210805.1839-005,13.0,13602.2,MASUK,13.0,13602.2
E0000041,EM KAPSUL '12,BOX,2021-02-06,1.13-210206.1030-003,1.0,58409.62,MASUK,1.0,58409.62
E0000041,EM KAPSUL '12,BOX,2021-03-22,1.13-210322.1658-006,6.0,13000.0,MASUK,6.0,13000.0
E0000041,EM KAPSUL '12,BOX,2021-03-24,1.12-210324.1300-007,1.0,58411.44,MASUK,1.0,58411.44
E0000041,EM KAPSUL '12,BOX,2021-04-07,1.11-210407.1353-008,1.0,58411.94,MASUK,1.0,58411.94
E0000041,EM KAPSUL '12,BOX,2021-04-28,1.9-210428.1111-006,1.0,58409.18,MASUK,1.0,58409.18
E0000041,EM KAPSUL '12,BOX,2021-05-19,1.12-210519.1253-001,1.0,58409.33,MASUK,1.0,58409.33
